Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encrypted,RAM_Size_Encrypted
Acer,3.6503059929730113,4,512,15.05675238552974,4.344897674159741,16837.251254164315,9d1559e94da0408e2b402d07263f612b8ee846461e48140a91569c75986f0295,gAAAAABoD4PTFgz5O3UewCVhmjbuFKpUYyzVjYg1tdIgKcKm9OY2kgWzBDDksmqMhQZesHZb9KxEEgXz2GkfWRqvBGHlxLjTIXYtkriUhmG6wuU3agHckf0=,gAAAAABoD4PTLuhlyfmQigA7F9iHRuskdA3Ztqpf8ZYueLnU4PgXvv20i8H2e1WY1S3shp2JLoWzLVTN9dnewdnVZAAyZWnVAQ==
Asus,3.449627472233374,32,512,11.830612959976364,3.311154565526563,18503.891186596426,2b892ee7f90bfbbfd79ab26420762239975fee09d1677d81ad133904e3eb6944,gAAAAABoD4PTFwy6PrOQKCDs6txVpCmvEZuRWalMtwz_hZtw5fsqmiGP3HnDw9sqik2n1euMRnWcDwLrCRzMGUKCdoF2Q1VwFcZ6H37xdEtvyBmYWYVjzY8=,gAAAAABoD4PTwySgXzvXBpG5n0F0o9LcLWskOU_G2_384h9Z8zDAeDTQar8pai52vIMuE1xB7yVQNpiHn8rVMJP7YACbBmIs-w==
Dell,1.5990470633708929,32,512,14.473041008213556,3.883236244692009,18102.2158223809,b3afe81eed9767a0de6e95038fd52d3b07e99359c5595af149657891f456a476,gAAAAABoD4PTlgoGFk8Ok-jAw2KMOg11hAeH4WSgqYTMUZSPJFpbE3yt5aVv60HG2Z-vTIymMgXacG65WUv_DVrDqVXGkytxC65C1jTTaKtLWe8sJdrpjiM=,gAAAAABoD4PTHyReqjP1cNbE7z34X0G5Hv-X42h-9m3vUVzLO_kEPM1D9VY5LS0Mh7pPwExqSzKmcXNXZzo0ox__EjuoSkt0yg==
Acer,2.701267368144572,4,512,14.416906905033525,3.942373822236638,17441.789564768562,5842add21b3f2fb274298c2ff39d594ae74b2624b072e572b13a920c0a0d40ba,gAAAAABoD4PTtap66j6YV9XH4WooML17GrpLGNxUbBo7Q62gd0dsDCgInTUVoqkggaztOW6lNbX_F31LLgJSKlHMBCIjnFnwHoDwq4gavHVWz7iGxcHKtBM=,gAAAAABoD4PTQ8vf_m_4q-e0ObB1zzmCr3_3sTKD0OfrBTp0TFXUm5a7bdu3ZOJjUNUiVFM0gmHkV-fmxxuHwCKyFbYxkok29w==
Acer,1.7623254460454372,4,256,16.210464727648294,4.531265131961881,9226.493226207614,ec126a3f409c506463845d278a873ba4c1bdbf6284173449b6eb8fb1e3613724,gAAAAABoD4PTO2k15GkHZ_Z-I_wnIyplrqiz6ljon-bWbUoQ__rElEmPTM6Q6f0VTcb1Z2luY0w4Pml4HhuWcVV0Dfjgr33T0KFgs4NYiIffMHcSdQI2N4s=,gAAAAABoD4PTeTaJFkjZoERwIKgg2C88XqNB-BR3JxokSKHBdLnvCXfWQ_XSbpbWNJU8r6WrAmNA-j2yJSEQmeaOL9hnRHm03A==
Dell,2.105112539656319,4,1000,13.274765950253885,2.974768383219924,31523.85503748275,f3654ecef676e9b98162c31380b9345ba8a3abbae8cb4270cb1abae240aba058,gAAAAABoD4PT3aeKGdpV8CTQ_uEIrRDHdG3CEGEHLRyOdH67nacnZFCsTwrjQrTNqUGUEdaJZHq4pe9d18F17W42fQ3CO_3Ph8FyTgekdEi0IEp4i8xp3Ws=,gAAAAABoD4PTXedOHTF3dD2JLjz9Y4Hq-z7s3Tqn27fZvhLQAm-xncOKQ2SiKIAnkv6pJzoWwYYELGNJtxMbysPlGSujNFbPMA==
Asus,3.966656483167866,4,512,13.228915661956606,4.061886687747553,16924.533002996257,745914a6e7c7ce1ee181d1726eb42930f5ec34a316195da3fdbfb4a887935a64,gAAAAABoD4PTNOH4xBJPMaFf2znbJ0mX123Bta4XTymqOWfkI0fmEEkHRWl_7mdhlpkCLYu6uLDLVhH5yLKMD2DrqQyGqmUzE3YKBc6qJYr_m58yJ33TKJ0=,gAAAAABoD4PTxZYmNqmT3u1a-RhBM37EZIB6rN7Fay_In2OxqUEtRHQl12M5p-r3J4Kg8ihWgln1lNnvRCqKIdYOjVQlQhsByw==
HP,1.8562388572537831,8,256,14.711162352309112,4.884847421138497,9301.58370356369,dfd29e48facba5e15d1811eb7be0216e6dfb86f4a5879dabf69f88624c7ae2c1,gAAAAABoD4PTpisywBzpgTOyb6Nm_GNIZ8Iu3oXiS5kZa508uQcKlMYrpfUHPf8WKd6wiKor0dbW-KkKjfVAf4Pbp86tkg2fR495kCsxkQOEP3s-_mJC2_I=,gAAAAABoD4PTrEp0E7hBfebXnwpJgEx5mmxLC8f1rzjLD52I1_zSBJI743g9_FY2IXsANICaBen361WpjgLRq7HGV716iMc8RQ==
Acer,2.74722038362839,4,512,14.79843592099708,4.190730003073604,17162.58822760996,14ccde6ee5bb3c9063b1bf5c206ab5614c21fe869e3a11ebc65188b383425e64,gAAAAABoD4PTr3SZtoKfmTWFHNM8l7MQFZaGOIrKARL4as7InCa_1gPRDBxY8o3J_KxNEUzzHNJrwMdBpBZiFPLJCdYiCfdjN0pvy7FXHVodl1nIp7zYLMc=,gAAAAABoD4PTrs_l3fMJKE55YHFHGGHC21xFW_M7Dlj0FCsaZP0SWc1Z5BLQPXP5X3NZEsOBr5ctIIc5aOd-TbZAKnA-JKHheA==
Dell,3.045389335795297,32,256,13.815711363954742,3.469611430153233,10597.817827122042,dc9ed87be07725c2ba0670d08e2c57ae2a98410854d2cb2b6e5d2283dd3faac2,gAAAAABoD4PTw7Vzm4tNxnfLXrhfl3XxDTlKOhe-ZzEtrEfUN1TDkhK3ZAkhuQxk2QO86sOr3tjEGAyr6reHRKqlkFUk5te17y_1SJATmD1qd8rs4O9_pN0=,gAAAAABoD4PTFZk3vC4h5981LTgAQ3XMrco_DRlhtcuK2uxMCOPhxrcPjzl3lh5TUKIfUFRaRfjc3SHS96FDu-2NScdE6iwUUg==
Lenovo,3.25616242636026,16,256,13.658356173982526,3.892152333475788,9842.035170669518,c792509eb83d4db09ff74ef47d0027994c227999a6172cc7b78e41e270293c7a,gAAAAABoD4PT8zvexpLNoUhzKSEfUkZRHE6HYC0rghJ3Dt8mF7ycea28kN2JRsBQ9Hy_CKakNSA6x55MrF87xz2ZXDiWN6Y8-fqjNSRv77cjHR9H99iym68=,gAAAAABoD4PTlc5CCs8wPYz9Bd_X_B59SHeN_B_dGmJRgnJ93KdvnX244CyBve3303w6azqAOBkAf46oKkSw4sl7os6-DhbBLA==
Dell,2.8991217087172854,8,256,13.964886023827296,4.2190486932893245,9425.202280608495,19cf319bc8b258c6fba1d6b8d9d47d1bf622c84417744942890195ad79a31a6b,gAAAAABoD4PTOPrUnSAiTn84_pMFefeZZjnAHee7E0uKx0z19Sqb5tcFi9V_cPr6A8dPgNPgs7jOpt6tMju4BxKjHAik5LmP-uFJZbQioKYdhmj7zBuiFKU=,gAAAAABoD4PTunl4RkEYQOpI3fNUDIBUt_OyDc7xzDvSBSbaY7E2McZPTbflSso0WFCi6izGkcS46q2_0crPLqv9SXYzUw5DwA==
Lenovo,1.5244271185479592,4,1000,16.16627179701987,3.8368272970816175,31156.942850384727,d28a42f28d567da8dd471ded8bfcc8061b2862e68e7d07baf8e6dfb33d7df614,gAAAAABoD4PT8apJmTv5G5AnrLY0wTe4sjaKxEYXRA-zuqbZo0fiHzEC_wvnm5kurf42fAkuQF7diz6pczn3h79qeyXMbc2lAAglrMy4uSDsykm2LmrJAqg=,gAAAAABoD4PTzgHnOkjvpvk1GWHp2028MSJhR-vCXWwpvEDh0bbF_-G79G5LmsnECQw95X48x-HSdDytyy1u2-HzxfzUKtTsdw==
Asus,2.31615327060998,16,256,13.76700140752346,2.0500274404695173,9751.863110692431,10c8f3edde85a664e30ea6de87ac472c51458d32589938b34106217c42eb7853,gAAAAABoD4PTxMGfkTJzECDDC5--G8mltTpzzqV3wFalS7sLZBI5FlvEolSswhdgLNAhMHqo9G30Cvi2JXB8_Fn5dZaU97PqhpLQlqc-Bd8J1jaudQPg5K0=,gAAAAABoD4PT03cq_G9dTCKZJbKGSchP0NXM4x-jkLsfplybwaGfOx2jd0oRt_t4MtSiBl0k3u6Xwfyso0pR4JMcMjimLmEo1A==
HP,2.794279108461778,8,256,16.639590751818936,2.5843204930616777,9494.598859453254,5bf10e910ecd0592a80085ed6f1c15827803accbe515820332c3a693b904a5b2,gAAAAABoD4PTN1E3wUcbu-_h7f4iN-3HXmAfuZARTFce8QM4kvLeq5Y0FsLpvk9BI3bMGAesPlgBKDTw1dZkivWr9LO-oQFwLmoT5EpydM3XPtYnr-fkGCs=,gAAAAABoD4PTvI8_NDG1f4vAx_3-3OopKhgk5_a5VvtXEAz-jMtuXqp0U3m8PECBtziX6Wfzvd2n2GwMzpIzNK_asZ0eWTshQQ==
Dell,1.7196662478620834,16,1000,14.024022581577956,4.431404651646398,32176.09693732364,0e9cd7ca85dd69fd0f00e9c0313ad72482398ab15344a4053fee2398e11e4645,gAAAAABoD4PTQgsNQnFkxSCiVz8LB00fH78IZZ7qYo3VNYIhWLcDcxfYldeuFpSYuu-5-kXJQaAmzHlCNQXwfKUYaNf2A5YrFspernssc30nrhy2_eBeuR4=,gAAAAABoD4PT16tSe3SDq60WADNgax-QOItpkNoc5fFd7VFf_J1vA7M9Y8SQRjt26HzvEkHd0S4XVrz4W6qqW9NQGE3FEt-p7A==
Acer,2.376567328022952,4,1000,16.69520415908535,2.817951941937454,31443.159540864785,4f8058865c0b6c1d65c4ee6543417cd637fdcda0a4763f0894f2aef123d77179,gAAAAABoD4PTuQ_Um9OkCsf-NyqcHTZM1tlOw36spQT_vqdqnlmfS61d5Fz0Eq9AVDVw7T-8Q6GZKWTEwGU_lqlvQ5AloueJyv-brZMQTcNWn0GOrel-91Q=,gAAAAABoD4PT6NJMM0nIws-1D4z2_GFwl_kZDhNlBBLUmof5i0QacoNx7-CSO9oiARR9xoN0JLNMQvh6ediMxVm2ysyjniReUw==
Asus,1.5830077719784164,4,256,15.996991411214454,4.194686358683402,9109.54022824584,0f1c777f4b23482ee17c445c9ffbfc9b186b512e8110b3ce424acf94626744ab,gAAAAABoD4PTzP0i1SZiVvR6N1E3YPBsMnnJ0F1UwxhQUWOIvsL-iQDkJ6i1CNQduAaPgWXEEcNlyc_7QRccsVlroO47F9OWra7Mjo8etmuscgEeSi-0jjU=,gAAAAABoD4PTgTaiGCmal9lOsdySEd_3lsjSHcu-htDsexegskUkH09aNoct3zIpFiqtbHbOqyZHvO4KmaJ2QkB6uin0BWeDNA==
Dell,1.6964462428875515,32,1000,13.174587935694976,3.116360645725096,32639.704344435744,925dcca0f51247d05a5f29c8277e3c824db0ebcbbe07b481f50797767c724cfd,gAAAAABoD4PTNhUZznRmLpyZ4yGODQqBn9_2oWg_c-wuoRlV_sYFbE-AQgilwHfBQ24ndEEY06LotrDvM2RV0_qdDgM93acUuaXbNJlV5cDImEO5hHadshc=,gAAAAABoD4PT58szRlCPXtmgKcvzdckvb9qyTQA7JdnXBdvmG1ZRpoTmm_s9PLns2hPBxtP8vwV3PwJdMiYqalO5jsLHO7R4RQ==
Acer,2.49230819050399,4,512,16.181848527779696,3.5656529844738296,16974.393967168104,19fb7d365307790d67292651786bd31cc311b0949fcfeaaae70e83d883e3a19e,gAAAAABoD4PT7icKYKrwCA-i3XtJfv-aRfVFOOLkljlnfQZp3SsFHcdYUF6hqi4bpQ-y7L6l6Of5cqN0LSgpa1oKb0Hj79650Omtw_rF0Q4ZSGU3DJ0iInY=,gAAAAABoD4PT4tjfxpbs3T2pNOKCH1X0BpOI4ghAq8fjpMfER5VXAB-Sb6Nb_DF-4wa_f_-_U_1OVdumHucvFWV0tcIjcxtYQQ==
Dell,1.8317893851076508,4,512,11.660379705206692,2.203919899458211,16587.514580972704,84988628ee9a41a156d52756ec53c500d9ed73823156512247ef5caeed0ab0fb,gAAAAABoD4PT6c9FaEYr8-rpgB6ZHkKKkLpEF0zWNGIaqfTwSVABBaSKvNFUcjB3U04XMqDEmssuzpnrb8zXhyOekcCt4qrJ8pb87wF1eVSNkh3u7sSMnJc=,gAAAAABoD4PTYFcPIvFIJrO54teTY3OrLFX76cpPSv-nwMKuBa6iOZLQTsjtVdK1jKnNO_Koa6Pfs-eg4epSCKsfH31TR4bxXw==
Lenovo,2.918852120653895,8,1000,16.550283052058088,2.543676683149129,31904.03391572949,e93bbe1e8f0f657cf15ab7cc89999bcddc5db5e189778d654e7c254affe7c5c1,gAAAAABoD4PT9dIZzwwIfoJ9xwSHyVCJTeZn9vqvUpoiV42pNwFebL-15eItb76lUffAh9tk2gQ6I61XDBojRjJZ5g5wOvgqxMCa2tNwEQzWnnQALo01v8s=,gAAAAABoD4PTZjViJ6n4hrorS1D_OOjpxVt6kU5DSqOshaEswFjAGi6Tm7am3Fb8YEYVPBGlTxK5sKW-w8hxQ9oghbKraRiPSQ==
Dell,3.223662422843164,32,1000,14.78986109049735,4.871590890557704,33137.46096329069,cc5bd420682c3113e97aebf72d5222ef8b07fd56e0977fa5ed72d1946aea3a6f,gAAAAABoD4PTvhcYFGiQECmkfCfoH4ZdtK92iWhCwugJ-e8LdZJJfsGPZi85zMqLeK7oP1v9p5SGTArA64GhNpNamCw3d-uMklXB9eHDizbyAE-c0FUqUqc=,gAAAAABoD4PTnH90qT5GcyhgpM74uQe8kaIvHVjWNZE_Yw04LgziQbU5T8JAuoNKIm7l1pzYM-5YIyCRKrx4Pl9BhgskSbAB4A==
Dell,3.501466747772707,8,256,11.326344491133868,4.670414160340743,9246.784871162248,77447dddeebf507902c372cae0f0c7ba343e4eb41d4c2b33ea625d616bf0916a,gAAAAABoD4PTJ-0_YpVhhUO7wUjWeURG1NGa7OdTEimNc8ahjg_AfuXl1FsFOlj0Xnt5rurO7407C_jSoeSubmw5GSo4tVHKveYgqnqlJovH0-EkCjmy18A=,gAAAAABoD4PTYDKXLMjgMjLM0HLHBxAdMLUSLMfI9WAtf38nPcjf4ZXkg8k0_mBcmwPfcHqH0VzUz8FyFO8VbzuNiT8sDd0xFA==
Dell,2.000375610612025,16,1000,14.865540341904868,3.9568253326971514,32178.29275976765,f1bda6b08ab21e1669807b7ab0e1cb95ddd338d27928b285cd7e1d799913626e,gAAAAABoD4PT4KYYryPZ7El7rrTWggMQoR0NUH_NdtSKCCbEtcobk7dK4bHKD7F_023MsBzvcJW589i58VY8u99-Fyhjt1of4WYRHqueoEzdvjmc3z16LkA=,gAAAAABoD4PTdaJJ7WDBaDIH5eB2OoiVck9X-wfb5RD0eJQq1sB-WKoFfxaNmxd4eku5LRNXEeDgNjhniMeOn7HcZ2iozxNupQ==
Asus,1.9187064556476745,4,256,16.845485924868537,3.378933792157212,9033.566194315728,1d9d08be3f00821a77cbf39e06857eb165aa6c1b5b8a02dd4a675b3e3e4ba1c7,gAAAAABoD4PTGP0Q_VMTikn_2Laf5CRJsQ5ie84WCAZ637YjTjbEngKjyDd-mq3RUTwyn9PuLcLFvI7mefi1a7MfEZLcsYEQK5iF2RxAxCGV7PzJLjMbAn0=,gAAAAABoD4PTqvo9RAwzwtVNgLhTfDOekQKxGRQKf1_ZltZAs72kLvOiuT6B6yxdBflh4s2FI3LDDmKBUXgUuzOOz622DxCqtw==
Dell,1.7614196008360006,16,512,11.418803927687774,4.027283878685672,17106.42782100887,54a1f31f840baf9fd47ea54d9a228f0112031b510c19dc7c68b5ce81df431e1b,gAAAAABoD4PTLwqvH5LBUb2y8L3akJ0S6FnvSPTNh7dRfel7qp_vkPwwkjshnIXm-HSeFKFeEV85T59BJ_kVGQcLLZxuq_dJa0XXEvCXV2kIBFjEq6TBhOs=,gAAAAABoD4PTftZoQxBw4bZBBJml-xZ_-QKQIaENap6ihPGf96kRFVgq5qoznpDav-HJp-Bad_scXQeom_RskxFYLekiKGR1nA==
Acer,3.0910756238590915,8,1000,14.328126258680518,3.855830867281817,31624.21771893861,902fc7a535a4a5260b8b0ab70cbf36a93ae4007ed19720182d9adf634c08452e,gAAAAABoD4PTOXTkzQJ6TI4S_AKq2h94PZEgbj4i5R9H1jOVfE2rU-uJNmrzPHJk4JzL1ektvyhQLQ4CVSHtWtLmmf_6RAkNEAUXcJxMeSUitIpfpfzOdWY=,gAAAAABoD4PT-DSkI18o7ha8jF06ZywckWVkkrkTZJGJPJS8QLnnJ6TeYx7meNfBCF47B0KwDyyeKFQbunhQ7DfyO6GpyReaJA==
Lenovo,3.266189316217253,4,256,15.486766098556236,3.705656766813836,9365.556673166084,132a566a327deb6c89b12dd04e72239fa01f7214d6db7a1efdabf97d53cf1bd3,gAAAAABoD4PTlAozy1Al6NgVVLmItAWxceS9MwvGA0PX9F-W9WgVPKiBHn7iYxH8FqA-KZNYkp0maMypmea-gWQuv2vJuK8w4O1gL547Fu8qjoYAiLylhjw=,gAAAAABoD4PTlvioY0ODnVhEFT6NmwYmi_vhsanfM-WjMtNFV-V4bgj0aBUC7L5Qb7J9wZOYARrUqKG8x9AMz8U9DCb_18b-Uw==
Lenovo,1.578965362064105,4,256,15.861551520197189,2.177531215590625,8990.324452880152,094d51b157166a2d93b6edd7e4aa41056a9d1ccdbbb95d3bfc4f6ded626fe9d0,gAAAAABoD4PTv8EuFHI9C9oGsBOXPi-MTooiUMaaoIsIM5zophu9yiCnuveQFFatXNb_zPkZ07SET50o5xWvb4WQLopmnesuhd3-ur4d-SqmZ1oiokXXBXA=,gAAAAABoD4PTtq1TCZG5VF4NM8HIcuC1JN8fEm_W4dz6lesstZWZZPmQVtfyst7I_qnzdyg2ex5D20_aCXHQHMPobp7Js6nzrg==
Dell,3.8405306156092247,8,512,13.482964791924775,3.898407831984521,17332.942777748834,91e6470693fd8b2814e59f6cbe7966a437ea3bf3373effad58d77c43c6013fa8,gAAAAABoD4PTCafDuL2V4ufDJ9WTF3wMkp8OJ3byB7jXngRagGdiZu43E6Tva9ZdZZs2Wk_EH2snASegRT2chrYeoK0wUwuxRDqqqfRUZB1T-E48xl7HPZo=,gAAAAABoD4PTI7FwhDQCfADaMh8lvYg7HuxAossf_A37Zs0Ocn5chA_8Jy5nMPvRhc--ctykOV1q3zkRctvROgZjPg7XOwLNXw==
Asus,1.629928209128681,8,1000,12.22499935500946,4.306760133713505,31505.462184452488,a61bab4877b74a4e153f7ef38668c2d6ae0df0acb50dfdf8f795fe34f2d2e8f4,gAAAAABoD4PTsJpg8lw7TVK7ChW6menb_lrKyUA4ssdLLdeDwfgpbhUbrxFWfDrLpFRMmcFP-K1gWyOGrpVUz4Dr_7bzi7kvD8Yy3tjfFsnSzUslURDHvWw=,gAAAAABoD4PTAVeoHU4ZLQCUkPIEs3Zi22Ex_D_SmKMjRZ3MRejM_hFkuiyoQ_5XogPfNB6zrF9qVi4XaZXZgqS_D-omFIU1uw==
Asus,2.853240838252676,8,512,11.254053672634305,4.982244963936727,17127.62372053389,37d148f10944309f5c69560427300265cfed8bfd74c40d095696f9db1c78bbc5,gAAAAABoD4PT_0nvo8Rlk1I_foUOVvp7NGk1zeXelBnC1xlIyRDMTuJ4_7Tj-sX6pPnDCBk-NDAimaB2gMxzRr8ADo7Offna3cO8-3lBZ0ydjbgnHI5rhQc=,gAAAAABoD4PTjBJUDckPIraqu3gWjdiBo4XoO1lu4r2eIOnP-nod0W6jLIfxcp6e5aIuW5ifnOpRYqWRx7luJ2wYjQsI2OwLyQ==
Acer,3.272651298627291,8,256,14.478356942583348,2.033235657782929,10059.021865229906,88799eba9a2ae40376fcec3c23c50228545411af191c9a3bb2601399cd04d2a5,gAAAAABoD4PTk88pPhQdDHVFxIjLsQIadN7o3WD-peJl8ZMnld6jwntPiUaMwEFRGYMd2FueGr9oUN4p6vcXijkmulcw-5-4XiY2MqMYQfDgHWHLqFCWzK4=,gAAAAABoD4PThNQoMVUVDuUvsmQN3ZRQ729NEW72ObhWZX5EFbh3ejqgis6Y4MY5Qn6HBX8XiiNyHqsu2IZUHvkngpopN5XhWw==
Dell,3.677422809365214,8,256,13.717466421605664,4.19052035993203,9555.867038172206,6f97a4b3050e9539308ed53c0531930266981396cb4523a172f17606a88938bb,gAAAAABoD4PTNESwVJv3mjFQZutNdcsiCQfU3cgcEQym-Y6EUgaAwEqwycyg-Xq4b2ZjVMBG-JjaJy0YpOPRcEnv3ePuZ6U_a0rLfXh0TRmZgrteg7eaqEM=,gAAAAABoD4PTwWDpEWVX0E2gC8-y2KBHnX9McSuPTXMJdtd-kKXVy1NoLe0yY-DekLzHESoVOvNDhkF6RE4DmBoCXw9NxEPoGA==
Lenovo,3.285217330331069,4,1000,16.692466370898266,3.7153679478079416,31506.824436691582,664164c1cdb3446bdde07349d04a4534aa297cb2a0c6fc604f53e0ba7ae59dbb,gAAAAABoD4PTQoVUf2n3kZrJXOJOY1yu_KKyRHEGUAhuSk-nXtK7I5D1V9yC9jNgcYBTaImorKMkrnMZUoaspGWAeSbqzVC-NbLZqd4INm86iph-3itmXXs=,gAAAAABoD4PTSu7MR4DpNYwCBcFGp9kVwB_lsbl0_wocKOwsnLvojzrTXVP53KZ4240Gmcmy_OwI7NopgAXs5GWZRMObPWwzZw==
Asus,3.50432020767448,8,256,11.363629446289458,3.30215652824287,9071.15239871061,5f9da01a47537c38d274679ea1851461ee6390f95576bedcc4216522c7dfc673,gAAAAABoD4PTf9cr80FcAmXQRn43FI5-Z-9gjVUKTGNl0qEfquBm8M9zli5gwge3OlN0jj0blUhpqBTk1ohG2eHP4pqrPZNj-gB-FihaIwTQ9yMJRTO0V7Q=,gAAAAABoD4PTLYxJaNhCt-Gaf05Rb4lbuNsIFBWb8r1VEwBiKcBFg920B6pR2p3HCnavPUBIy9WjnMDZT03MzBE-rri1ujvtvQ==
Dell,2.348625481357015,4,1000,15.112372060676034,2.3827105237141124,31209.082072609664,79da7c471c8953206d6b022c3bfab29665522a245edfcc9de4209abf8b034be6,gAAAAABoD4PTEgp2Y4fFMRM-PKHDTSULnawDAuTLsLNDlWv4T75N-GumB8pejqVlJMtfvob0GyjshEgH53gqryaafCoEJBn0K_3gchjCzynAkaDXz-2tjGA=,gAAAAABoD4PTle4hJGgd9tbvl9gntAnVLhdzOYDJw-nAc5IhlHHXz1beFrTfos-kOkDp7KJVJ9cZPWMaroDbESk1Tjkao5Gz7A==
Asus,3.5370627843662805,4,512,11.149797332720343,3.2272554459046288,17205.205679219198,db2d5cba7fc01cc659b1d5e648b547b059da658cbf069cc6c56dc7583115a32b,gAAAAABoD4PTwSNVl3DVvfGYJBJr5aQOSkg_Er0bvFsyJo_WUtNcg3tKkvdCQ8I7QT_VjhwPGxAMbyyxNlIs7Gylf-C5ImGWaN_RocImrqgvS2uNgvTlR70=,gAAAAABoD4PT2P2EUoOpBjea0cyE4SSG1e19LBeci6C_d-trjpuUu0uhxxesAsA8AHsRIJ9bn23-vI84EzFCZU0uTkpAu6WBHA==
Asus,1.700287115961688,8,1000,12.028605060263256,3.063131548958406,31593.98311026264,94e8a8dec076c1b03a4041906b2e26c7782d7e88ba6af7983139b103537629f9,gAAAAABoD4PTNE5-igfiE5dHs6_Q1faHZiK3DyzawL2l9K-tici7RshYVjsbGWB7P6dNxCP-UfVr2EnijMr_P3VAVwvykmAWeQ1t2yOgChPrOD2OoCdfDDU=,gAAAAABoD4PTv16NZolbZto0WhqBhlgWWCHa-uIqu3tQyPiLKIP6NW8FJdPZuK1Y7zeAzsklCyWT5sIrKJvztiNz9awKV8RaOw==
Lenovo,3.737041640151319,8,1000,13.721473999537004,2.9084896669362266,31622.75570204865,703f7e6fcacb97087bf55c5d69eb53a066e349ca1fd03979d81431fcbcba4167,gAAAAABoD4PTSFb_Em7pM1tTipfdYqMtEIqOWO-7xsuPkmbf3lOALZPSYv9Z8y5S5Vx8uJ3-6qZWkS-ddsVFPnRRM9gtVFhlmnOcacLViulu8a-pgs0BUqY=,gAAAAABoD4PTVsHFEy47R6gqaLvzXDI3Cu0ItrgtKo54VhhwL18Rlvy75kdgZnYZCx_qhZLGrkLeXh4hB7v_AWvMYRvwJc-xkA==
HP,2.8689809403843407,32,256,13.729234656817209,4.192638869966623,11079.296980713389,3c9e7c9cca4e8b544b10bb6a318712057f20f104a954dd60674d6469e4645efd,gAAAAABoD4PTeZ6mrT8QiHhsIbN-Q2pSPHFPPJZ1lSk3ZWp5QLAWOLykFoQWc74qYi9EDqAvwXw7mNYNSgIPzB3h9oIrXlJb27AUchQuN5LzYORXgN2iUlw=,gAAAAABoD4PT8TlqZVO8xvgCl7YOODs_mWlSm4u18NycBowW9XnWt25SrSvhzEnTa7nTdwANHlxrPWt7XV_NMaPH5LMSpzH6NA==
Acer,3.5432444249062343,4,256,15.114203257601863,4.102176563852791,9415.264080027056,6b80bfc1acdbbe1b0bb86aaa2c87c0ab7d47963a603d3a7020f42bc98e4061cc,gAAAAABoD4PTYvHPnJ3qXPgun2fvNA2Uhl8yYykeD6yX2RLQhiZ9hGYbsDji3p4LKzanp5z8jRV0AaNDEEp2Xwfd6vVgguI2yO6XTBaWzoc3ea1iIH28-9w=,gAAAAABoD4PTUqhud4DNeALYOE80JhlhbOQz5vwRrim2eV1fkLyGD_8ZZZVJ1iKJ85AHnaAXykfLkX5ycSJ7eeIhNdW0SZvYFQ==
Acer,2.6307957112957503,8,1000,16.46127820920654,3.767060272942735,31809.77744768992,e4b339fb48cbb46131d3a4ceb24f72f72ed219a0487f7f787cf02ec39dcb1707,gAAAAABoD4PTFH_s1oZQluYxT2xck9ZBwnqQLaM3K3-7zoIeOjlIxQpUk8AnFOSnx52E6w1Ry2njONkBch3UA5nEznrq0s5qVKAAGtr8qTXjL4atEVPvIRs=,gAAAAABoD4PTbPxCO5-ztXHl-DlpKMxfOxASpX-vMfVa93D0hNnojYHLuNSsiPQXBLABV-ib6qRclw1Os1DdG6S1um2LnGmWdg==
Lenovo,3.108944237991312,8,256,14.834192953489524,4.815994439880116,9899.157798256469,0151120e9e23ebb883755542aa259813f58985f46acfb08bcccba09247b1969e,gAAAAABoD4PTnr8Q8nx4LN9LriCDx7zNY-vouJQY6Q4k-sANkdv7Xb8TE8gY1UjA-_5-GucSnmpLhzCCl9qwOB2ZjgpHpArG4rcSVHb_XoAj9ERSeH4-0qo=,gAAAAABoD4PTl9zuuqfycJez9bjEhweuuFL2FZl9o9q6DsEMQJLRsCweGnmTk9-gsrnbwC3arNPODggHZO5SuMJLrhT8R5WyyA==
Asus,2.816006652340283,8,256,16.721210587109052,3.0495631525425635,9795.021054850456,a997dc0da0af8b54f99a52dfd4076466aa305e0350bf42ab83fe5dee41f01602,gAAAAABoD4PTsYu5KA_oaPVURMB-WbtRCFW-MGF1wS2z2kxTk2cpgC5hU08ioiqCu9gHLwyposMvUbr9nox6bYib7UsDBLUOVj4YtC4_TRupgtI3iywmhjQ=,gAAAAABoD4PTD5DLyoVJDVGvhpL-QdpozI17AVMAZmAzGp-nedpjqitkWpXssGT_HJQG9NtR71Q8bpWcD-x1Hvq1UqGREel7xA==
Dell,3.3289738043883297,32,256,16.289693839267986,2.7314058131305385,10900.502074698152,2193b3abe3b8f62398efc7033e024caa517b2e15edf22d1f3ca6e281176ea928,gAAAAABoD4PT2H3ajXFqm6HgKhBjgFqLVVn7GLlejm_I9QtU9i3YYG2unQDsojV656O48HXhYDicT5n_UD3g_E0zqtcFCMYcHy4t0sv1f8-extE7Myi1qHk=,gAAAAABoD4PT4rvoXCGfuUYdTCx36btSRliG0HvRn61pGociPen7o1rEWjSWLb4lD1H2vg4Jvy8JlKIFz8HBumuw2enEe9dH8w==
